type,symbol,exchangeId,localSymbol,description,conid,underConid,isin,cusip,currency,country,isPrimeExchId,isNewPdt,assocEntityId,fcConid
STK,FUN,ASXCEN,FUN,FORTUNA METALS LTD,808612422,,AU0000413254,Q3959B375,AUD,AU,,F,e1438864,1
STK,FWD,ASXCEN,FWD,FLEETWOOD LTD,14063394,,AU000000FWD0,Q3914R101,AUD,AU,,F,e1402395,1
STK,FXG,ASXCEN,FXG,FELIX GOLD LTD,542125677,,AU0000194433,Q3758K105,AUD,AU,,F,e4654184,1
STK,FZR,ASXCEN,FZR,FITZROY RIVER CORP LTD,118048405,,AU000000FZR3,Q3861J102,AUD,AU,,F,e1418549,1
# STK,G11,CHIXAU,G11DA,G11 RESOURCES LTD,806696431,,AU0000412165,Q7036R113,AUD,AU,,F,e1609717,1
STK,G1C,ASXCEN,G1C,GROUP ONE CAPITAL LTD,820179861,,AU0000423741,Q80466131,AUD,AU,,F,e1442674,1
STK,G50,ASXCEN,G50,G50 CORP LTD,506610681,,AU0000155889,Q4163A104,AUD,AU,,F,e4424744,1
STK,G6M,ASX,G6M,GROUP 6 METALS LTD,526405063,,AU0000188021,Q53050219,AUD,AU,T,F,e1438933,1
STK,G88,ASXCEN,G88,GOLDEN MILE RESOURCES LTD,279430875,,AU000000G887,Q4966T102,AUD,AU,,F,e3257220,1
STK,GA8,ASXCEN,GA8,GOLDARC RESOURCES LTD,814781688,,AU0000419624,Q9118P221,AUD,AU,,F,e1442245,1
STK,GAL,CHIXAU,GAL,GALILEO MINING LTD,319590381,,AU0000007510,Q3960G108,AUD,AU,,F,e3284106,1
STK,GAP,ASX,GAP,GALE PACIFIC LIMITED,14063479,,AU000000GAP8,Q3971V102,AUD,AU,T,F,e1442377,1
STK,GAS,ASX,GAS,STATE GAS LTD,291951349,,AU000000GAS2,Q35077116,AUD,AU,T,F,e3267023,1
STK,GBE,CHIXAU,GBE,GLOBE METALS AND MINING LTD,44200915,,AU000000GBE0,Q4062W108,AUD,AU,,F,e1438836,1
STK,GBR,ASXCEN,GBR,GREAT BOULDER RESOURCES LTD,255826828,,AU000000GBR2,Q4281N103,AUD,AU,,F,e3236718,1
# STK,GBZ,CHIXAU,GBZ,GBM RESOURCES LTD,46933587,,AU000000GBZ5,Q39725108,AUD,AU,,F,e1445629,1
STK,GC1,CHIXAU,GC1,GLENNON SMALL COS LTD,203579262,,AU000000GC18,Q5908Q106,AUD,AU,,F,e2916766,1
STK,GCI,ASXCEN,GCI,GRYPHON CAPITAL INCOME TRUST,319337008,,AU0000005209,,AUD,AU,,F,e3283846,1
STK,GCM,ASXCEN,GCM,GREEN CRITICAL MINERALS LTD,602239998,,AU0000259061,Q23623137,AUD,AU,,F,e1446219,1
STK,GCR,ASX,GCR,GOLDEN CROSS RESOURCES LTD,14063605,,AU000000GCR0,Q4103M218,AUD,AU,T,F,e1442381,1
STK,GDF,ASX,GDF,GARDA PROPERTY GROUP,198812230,,AU000000GDF3,Q3970A109,AUD,AU,T,F,e2874132,1
STK,GDG,ASX,GDG,GENERATION DEVELOPMENT GROUP,311596367,,AU0000005126,Q40073100,AUD,AU,T,F,e1447258,1
STK,GDI,ASXCEN,GDI,GDI PROPERTY GROUP,140105336,,AU000000GDI7,Q3R72G104,AUD,AU,,F,e1685969,1
STK,GDM,ASXCEN,GDM,GREAT DIVIDE MINING LTD,650209812,,AU0000284960,Q4290H113,AUD,AU,,F,e5321871,1
STK,GDR,ASXCEN,GDR,GOLDEN DRAGON MINING LTD,826413600,,AU0000420044,Q4R74W105,AUD,AU,,F,e6122885,1
STK,GED,ASXCEN,GED,GOLDEN DEEPS LTD,14063610,,AU000000GED6,Q4114G101,AUD,AU,,F,e1442383,1
STK,GEM,ASXCEN,GEM,G8 EDUCATION LTD,75995913,,AU000000GEM7,Q3973C110,AUD,AU,,F,e1446926,1
STK,GEN,ASX,GEN,GENMIN LTD,475829712,,AU0000136590,Q40129100,AUD,AU,T,F,e4232693,1
STK,GES,CHIXAU,GES,GENESIS RESOURCES LTD,69902402,,AU000000GES4,Q39794104,AUD,AU,,F,e1587597,1
STK,GFL,ASX,GFL,GLOBAL MASTERS FUND LTD,45207091,,AU000000GFL6,Q40506117,AUD,AU,T,F,e1443084,1
STK,GG1,ASX,GG1,GREEN & GOLD MINERALS LTD,820884633,,AU0000408783,Q4352F104,AUD,AU,T,F,e6104615,1
STK,GG8,CHIXAU,GG8,GORILLA GOLD MINES LTD,759317605,,AU0000382079,Q7162D185,AUD,AU,,F,e1439042,1
STK,GGE,CHIXAU,GGE,GRAND GULF ENERGY LTD,44993340,,AU000000GGE9,Q4267G213,AUD,AU,,F,e1438569,1
STK,GGP,CHIXAU,GGP,GREATLAND RESOURCES LTD,794335689,,AU0000397705,,AUD,AU,,F,e6005283,1
STK,GGR,ASXCEN,GGR,GOLDEN GLOBE RESOURCES LTD,827250373,,AU0000416778,Q41205107,AUD,AU,,F,e6125054,1
STK,GHM,ASXCEN,GHM,GOLDEN HORSE MINERALS LT-CDI,747555533,,AU0000360109,,AUD,AU,,F,e1630038,1
STK,GHY,CHIXAU,GHY,GOLD HYDROGEN LTD,607640069,,AU0000253171,Q4163B102,AUD,AU,,F,e5069455,1
STK,GIB,ASX,GIB,GIBB RIVER DIAMONDS LTD,343346834,,AU0000031411,Q40329106,AUD,AU,T,F,e1451651,1
STK,GL1,ASX,GL1,GLOBAL LITHIUM RESOURCES LTD,489321851,,AU0000142929,Q4050P107,AUD,AU,T,F,e4304387,1
# STK,GLA,ASX,GLA,GLADIATOR RESOURCES LIMITED,44200963,,AU000000GLA7,Q402A0108,AUD,AU,T,F,e1438847,1
STK,GLB,ASXCEN,GLB,GLOBE INTERNATIONAL LIMITED,44668130,,AU000000GLB5,Q40645105,AUD,AU,,F,e1438485,1
STK,GLE,ASXCEN,GLE,GLG CORP LTD,44200966,,AU000000GLE9,Q4045P105,AUD,AU,,F,e1438848,1
STK,GLF,ASXCEN,GLF,GEMLIFE COMMUNITIES GROUP,796597601,,AU0000402562,Q3980C111,AUD,AU,,F,e6014040,1
STK,GLH,ASXCEN,GLH,GLOBAL HEALTH LTD,47664227,,AU000000GLH2,Q4050N185,AUD,AU,,F,e1447700,1
STK,GLL,ASX,GLL,GALILEE ENERGY LTD,75991598,,AU000000GLL4,Q3973A106,AUD,AU,T,F,e1442333,1
STK,GLN,CHIXAU,GLN,GALAN LITHIUM LTD,329668740,,AU0000021461,Q39722105,AUD,AU,,F,e1628489,1
STK,GMD,ASXCEN,GMD,GENESIS MINERALS LTD,45549471,,AU000000GMD9,Q3977Z180,AUD,AU,,F,e1443423,1
# STK,GMDND,ASX,GMDND,GENESIS MINERALS-NEW SHARES,533809544,,AU0000190548,,AUD,AU,T,F,e1443423,1
# STK,GMEN,ASXCEN,GMEN,GME RESOURCES LTD-NEW SHARES,508409530,,AU0000163263,,AUD,AU,,F,e1442388,1
STK,GMG,ASX,GMG,GOODMAN GROUP,45079010,,AU000000GMG2,Q4229W132,AUD,AU,T,F,e1441782,1
STK,GML,ASX,GML,GATEWAY MINING LTD,14063501,,AU000000GML2,Q3974U127,AUD,AU,T,F,e1442389,1
STK,GMN,ASX,GMN,GOLD MOUNTAIN LTD,177575288,,AU000000GMN8,Q4186B105,AUD,AU,T,F,e1634528,1
# STK,GMNNA,ASX,GMNNA,GOLD MOUNTAIN LTD-NEW SHARES,508954625,,AU0000163941,,AUD,AU,T,F,e4443030,1
# STK,GMNNB,ASX,GMNNB,GOLD MOUNTAIN LTD-NEW SHARES,553277065,,AU0000210452,,AUD,AU,T,F,e1634528,1
STK,GNC,ASXCEN,GNC,GRAINCORP LTD-A,14063656,,AU000000GNC9,Q42655102,AUD,AU,,F,e1442390,1
STK,GNE,CHIXAU,GNE,GENESIS ENERGY LTD,148776861,,NZGNEE0001S7,Q4008P118,AUD,AU,,F,e1691913,1
STK,GNG,ASX,GNG,GR ENGINEERING SERVICES LTD,87235362,,AU000000GNG0,Q43354101,AUD,AU,T,F,e1625933,1
STK,GNM,ASX,GNM,GREAT NORTHERN MINERALS LTD,393210754,,AU0000067092,Q4321N105,AUD,AU,T,F,e1449383,1
# STK,GNMND,ASX,GNMND,GREAT NORTHERN MINERALS LTD,417637881,,AU0000081820,,AUD,AU,T,F,e1449383,1
# STK,GNMNF,ASX,GNMNF,GREAT NORTHERN MI-NEW SHARES,490165066,,AU0000141418,,AUD,AU,T,F,e1449383,1
STK,GNP,ASX,GNP,GENUSPLUS GROUP LTD,460084400,,AU0000117160,Q4018S102,AUD,AU,T,F,e4118427,1
STK,GOW,CHIXAU,GOW,GOWING BROS LIMITED,14063633,,AU000000GOW5,Q4239C100,AUD,AU,,F,e1442392,1
STK,GOZ,ASX,GOZ,GROWTHPOINT PROPERTIES AUSTR,83908360,,AU000000GOZ8,Q4359J133,AUD,AU,T,F,e1579087,1
STK,GPR,ASX,GPR,GEOPACIFIC RESOURCES LTD,44201066,,AU000000GPR2,Q40239164,AUD,AU,T,F,e1438872,1
STK,GPT,ASX,GPT,GPT GROUP,4109710,,AU000000GPT8,Q4252X155,AUD,AU,T,F,e1436139,1
STK,GQG,CHIXAU,GQG,GQG PARTNERS INC-CDI,522714305,,AU0000180499,U3825H106,AUD,AU,,F,e4528387,1
STK,GR8,ASXCEN,GR8,GREAT DIRT RESOURCES LTD,664856498,,AU0000297731,Q4290J101,AUD,AU,,F,e5408464,1
STK,GRE,ASXCEN,GRE,GREENTECH METALS LTD,535730553,,AU0000189375,Q4352L101,AUD,AU,,F,e4617206,1
STK,GRL,CHIXAU,GRL,GODOLPHIN RESOURCES LTD,395072530,,AU0000065195,Q4R63Y104,AUD,AU,,F,e3613015,1
STK,GRR,ASXCEN,GRR,GRANGE RESOURCES LTD,44201089,,AU000000GRR8,Q4268H129,AUD,AU,,F,e1438878,1
STK,GRV,CHIXAU,GRV,GREENVALE ENERGY LTD,14063681,,AU000000GRV0,Q43531104,AUD,AU,,F,e1442397,1
STK,GRX,CHIXAU,GRX,GREENEX METALS LTD,532790273,,AU0000198939,Q7739T168,AUD,AU,,F,e1418546,1
STK,GSM,ASX,GSM,GOLDEN STATE MINING LTD,340927523,,AU0000023574,Q4139S106,AUD,AU,T,F,e3295200,1
STK,GSN,ASXCEN,GSN,GREAT SOUTHERN MINING LTD,324753594,,AU0000017543,Q4330M106,AUD,AU,,F,e1625678,1
# STK,GSNNB,ASXCEN,GSNNB,GREAT SOUTHERN MINING - NEW,577480761,,AU0000231565,,AUD,AU,,F,e1625678,1
STK,GSS,ASX,GSS,GENETIC SIGNATURES LTD,189114456,,AU000000GSS4,Q4330L124,AUD,AU,T,F,e2786719,1
STK,GT1,ASXCEN,GT1,GREEN TECHNOLOGY METALS LTD,524923522,,AU0000177271,Q4352K103,AUD,AU,,F,e4545052,1
STK,GT3,ASX,GT3,GREEN360 TECHNOLOGIES LTD,769111745,,AU0000387516,Q8806M102,AUD,AU,T,T,e1627393,1
STK,GTE,CHIXAU,GTE,GREAT WESTERN EXPLORATION LT,45082340,,AU000000GTE2,Q4266A100,AUD,AU,,F,e1441866,1
STK,GTG,CHIXAU,GTG,GENETIC TECHNOLOGIES LTD,14063525,,AU000000GTG7,Q40127146,AUD,AU,,F,e1393882,1
# STK,GTGN,ASX,GTGN,GENETIC TECHNOLOGIES LTD-NEW,727267073,,AU0000346215,Q40127179,AUD,AU,T,F,e1393882,1
STK,GTH,ASX,GTH,GATHID LTD,656767641,,AU0000298325,Q8140C125,AUD,AU,T,F,e3265409,1
STK,GTI,CHIXAU,GTI,GRATIFII LTD,491635646,,AU0000152183,Q42734105,AUD,AU,,F,e1452274,1
STK,GTK,ASXCEN,GTK,GENTRACK GROUP LTD,157951165,,NZGTKE0002S9,Q3980B121,AUD,AU,,F,e2341413,1
STK,GTN,ASXCEN,GTN,GTN LTD,235524408,,AU000000GTN3,Q4352Y103,AUD,AU,,F,e3140523,1
STK,GUE,ASX,GUE,GLOBAL URANIUM AND ENRICHMEN,668437277,,AU0000308157,Q7099Q176,AUD,AU,T,F,e3266168,1
STK,GUL,ASX,GUL,GULLEWA LIMITED,14063715,,AU000000GUL5,Q4391K106,AUD,AU,T,F,e1442403,1
STK,GUM,ASXCEN,GUM,GUMTREE AUSTRALIA MARKETS LT,758845569,,AU0000381691,Q5802V102,AUD,AU,,F,e3230166,1
STK,GVF,CHIXAU,GVF,STAUDE CAPITAL GLOBAL VALUE,160954878,,AU000000GVF5,Q40648109,AUD,AU,,F,e2596501,1
STK,GW1,ASXCEN,GW1,GREENWING RESOURCES LTD,505388498,,AU0000166613,Q4353C100,AUD,AU,,F,e1438667,1
STK,GWA,ASX,GWA,GWA GROUP LTD,80443098,,AU000000GWA4,Q4394K202,AUD,AU,T,F,e1442406,1
STK,GWR,ASXCEN,GWR,GWR GROUP LTD,44201104,,AU000000GWR8,Q4107T102,AUD,AU,,F,e1438882,1
STK,GYG,ASX,GYG,GUZMAN Y GOMEZ LTD,711080043,,AU0000336679,Q4393Q101,AUD,AU,T,F,e5649319,1
STK,H2G,CHIXAU,H2G,GREENHY2 LTD,597278808,,AU0000250680,Q8834M124,AUD,AU,,F,e1428465,1
STK,HAL,ASXCEN,HAL,HALO TECHNOLOGIES HOLDINGS L,557528437,,AU0000211971,Q4437M108,AUD,AU,,F,e4753995,1
STK,HAR,ASX,HAR,HARANGA RESOURCES LTD,541183083,,AU0000187247,Q44348185,AUD,AU,T,F,e1619065,1
STK,HAS,ASX,HAS,HASTINGS TECHNOLOGY METALS L,85389354,,AU000000HAS0,Q4495D156,AUD,AU,T,F,e1449073,1
STK,HAV,CHIXAU,HAV,HAVILAH RESOURCES LTD,44201119,,AU000000HAV4,Q4529X129,AUD,AU,,F,e1438885,1
STK,HAW,ASX,HAW,HAWTHORN RESOURCES LTD,50035411,,AU000000HAW2,Q4545J161,AUD,AU,T,F,e1418102,1
STK,HCD,ASX,HCD,HYDROCARBON DYNAMICS LTD,397682654,,AU0000074742,Q47716107,AUD,AU,T,F,e1439115,1
STK,HCF,ASX,HCF,H&G HIGH CONVICTION LTD,593154329,,AU0000236218,Q4606Y107,AUD,AU,T,F,e4975504,1
STK,HCH,CHIXAU,HCH,HOT CHILI LTD,541528676,,AU0000HCHAX9,Q4681Z201,AUD,AU,,F,e1602063,1
STK,HCL,ASX,HCL,HIGHCOM LTD,668770480,,AU0000309015,Q9866V206,AUD,AU,T,F,e1439167,1
STK,HCT,CHIXAU,HCT,HOLISTA COLLTECH LTD,218687184,,AU000000HCT4,Q4646E103,AUD,AU,,F,e1438712,1
STK,HCW,ASXCEN,HCW,HEALTHCO REIT,512412455,,AU0000169302,Q4R10W102,AUD,AU,,F,e4462771,1
STK,HDN,ASXCEN,HDN,HOMECO DAILY NEEDS REIT,456666442,,AU0000113136,Q46596104,AUD,AU,,F,e4090206,1
STK,HE8,ASXCEN,HE8,HELIOS ENERGY LTD,275573518,,AU000000HE80,Q4562W103,AUD,AU,,F,e1615146,1
STK,HFR,CHIXAU,HFR,HIGHFIELD RESOURCES LTD,101987734,,AU000000HFR1,Q45628106,AUD,AU,,F,e1642432,1
STK,HFY,CHIXAU,HFY,HUBIFY LTD,454347065,,AU0000114852,Q475A0104,AUD,AU,,F,e3242401,1
STK,HGH,ASX,HGH,HEARTLAND GROUP HOLDINGS LTD,340025596,,NZHGHE0007S9,Q4552S104,AUD,AU,T,F,e3294739,1
STK,HGO,ASXCEN,HGO,HILLGROVE RESOURCES LTD,14063856,,AU000000HGO6,Q4613A266,AUD,AU,,F,e1442415,1
STK,HHR,ASXCEN,HHR,HARTSHEAD RESOURCES NL,493716484,,AU0000154148,Q4522N102,AUD,AU,,F,e1642763,1
# STK,HILNA,ASX,HILNA,HILLS LTD-NEW SHARES,621899400,,AU0000270811,,AUD,AU,T,F,e1442421,1
# STK,HILNB,ASX,HILNB,HILLS LTD-NEW SHARES,627247119,,AU0000271884,,AUD,AU,T,F,e1442421,1
# STK,HILR,ASX,HILR,HILLS LTD - RIGHTS,619557188,,AU0000270720,,AUD,AU,T,F,e1442421,1
STK,HIO,ASXCEN,HIO,HAWSONS IRON LTD,509876808,,AU0000171290,Q4544F103,AUD,AU,,F,e1446183,1
STK,HIQ,ASXCEN,HIQ,HITIQ LTD,496998008,,AU0000148967,Q4637B100,AUD,AU,,F,e4358556,1
STK,HIT,CHIXAU,HIT,HITECH GROUP AUSTRALIA LIMITED,14063871,,AU000000HIT1,Q4636R106,AUD,AU,,F,e1442422,1
STK,HLI,CHIXAU,HLI,HELIA GROUP LTD,598656247,,AU0000251498,Q3983N155,AUD,AU,,F,e1724709,1
STK,HLO,CHIXAU,HLO,HELLOWORLD TRAVEL LTD,139551479,,AU000000HLO6,Q4570Q114,AUD,AU,,F,e1439022,1
STK,HLS,CHIXAU,HLS,HEALIUS LTD,344422855,,AU0000033359,Q4548G107,AUD,AU,,F,e1442640,1
STK,HLX,ASX,HLX,HELIX RESOURCES LTD,14063826,,AU000000HLX7,Q45667104,AUD,AU,T,F,e1442424,1
STK,HM1,ASXCEN,HM1,HEARTS AND MINDS INVESTMENT,341609999,,AU0000026569,Q4524H103,AUD,AU,,F,e3295546,1
STK,HMC,CHIXAU,HMC,HMC CAPITAL LTD,387111728,,AU0000058943,Q46597102,AUD,AU,,F,e3526806,1
STK,HMD,CHIXAU,HMD,HERAMED LTD,345366516,,AU0000028367,Q45847102,AUD,AU,,F,e3297399,1
STK,HMG,ASX,HMG,HAMELIN GOLD LTD,524328930,,AU0000178071,Q44430108,AUD,AU,T,F,e4540494,1
STK,HMI,ASXCEN,HMI,HIREMII LTD,490112257,,AU0000143471,Q4635R107,AUD,AU,,F,e4308870,1
STK,HMX,ASXCEN,HMX,HAMMER METALS LTD,149525023,,AU000000HMX5,Q44156117,AUD,AU,,F,e1439038,1
STK,HMY,ASXCEN,HMY,HARMONEY CORP LTD,455926546,,NZHMYE0001S5,,AUD,AU,,F,e4087010,1
STK,HNG,ASXCEN,HNG,HANCOCK & GORE LTD,14063757,,AU000000HNG8,Q44688101,AUD,AU,,F,e1442426,1
# STK,HNRNA,ASX,HNRNA,HANNANS LTD-NEW,525629722,,AU0000180952,,AUD,AU,T,F,e1438896,1
STK,HOR,ASX,HOR,HORSESHOE METALS LTD,77590474,,AU000000HOR3,Q4668Q109,AUD,AU,T,F,e1609288,1
# STK,HORNC,ASX,HORNC,HORSESHOE METALS-NEW SHARES,542737813,,AU0000199515,,AUD,AU,T,F,e1609288,1
STK,HPC,ASX,HPC,HYDRATION PHARMACEUTICALS CO,532211193,,AU0000187957,Q4801F101,AUD,AU,T,F,e4591803,1
STK,HPG,ASXCEN,HPG,HIPAGES GROUP HOLDINGS LTD,454815213,,AU0000112104,Q46359107,AUD,AU,,F,e4077558,1
STK,HPR,ASX,HPR,HIGH PEAK ROYALTIES LTD,150471602,,AU000000HPR0,Q9131K167,AUD,AU,T,F,e1439243,1
STK,HRE,ASXCEN,HRE,HEAVY RARE EARTHS LTD,581229359,,AU0000232035,Q4525H102,AUD,AU,,F,e4904716,1
STK,HRN,ASXCEN,HRN,HORIZON GOLD LIMITED,259933907,,AU000000HRN5,Q4704K108,AUD,AU,,F,e3241076,1
STK,HRZ,CHIXAU,HRZ,HORIZON MINERALS LTD,376225773,,AU0000053373,Q4704L106,AUD,AU,,F,e1442464,1
STK,HSN,ASXCEN,HSN,HANSEN TECHNOLOGIES LTD,14063763,,AU000000HSN3,Q4474Z103,AUD,AU,,F,e1442432,1
STK,HT8,CHIXAU,HT8,HARRIS TECHNOLOGY GROUP LTD,241574866,,AU000000HT83,Q8501U177,AUD,AU,,F,e1442745,1
STK,HTG,ASX,HTG,HARVEST TECHNOLOGY GROUP LTD,415851657,,AU0000082422,Q45239102,AUD,AU,T,F,e3116133,1
STK,HTM,ASX,HTM,HIGH-TECH METALS LTD,609474499,,AU0000250573,Q4612C107,AUD,AU,T,F,e5077404,1
STK,HUB,ASX,HUB,HUB24 LTD,133513504,,AU000000HUB4,Q4970M176,AUD,AU,T,F,e1441861,1
STK,HUM,CHIXAU,HUM,HUMM GROUP LTD,457983944,,AU0000121337,Q47717105,AUD,AU,,F,e1438833,1
STK,HVN,ASXCEN,HVN,HARVEY NORMAN HOLDINGS LTD,5082580,,AU000000HVN7,Q4525E117,AUD,AU,,F,e1442437,1
STK,HVY,CHIXAU,HVY,HEAVY MINERALS LTD,513808591,,AU0000168668,Q4525G104,AUD,AU,,F,e4473465,1
STK,HWK,ASX,HWK,HAWK RESOURCES LTD,747566219,,AU0000371999,Q0177P202,AUD,AU,T,F,e3256513,1
STK,HXL,ASXCEN,HXL,HEXIMA LTD,458192078,,AU0000111932,Q4562D113,AUD,AU,,F,e1444007,1
STK,HYD,CHIXAU,HYD,HYDRIX LTD,340387693,,AU0000028979,Q4802J102,AUD,AU,,F,e1442748,1
STK,HYT,CHIXAU,HYT,HYTERRA LTD,573336716,,AU0000232415,Q92248147,AUD,AU,,F,e1403831,1
STK,HZN,ASX,HZN,HORIZON OIL LTD,44201186,,AU000000HZN8,Q4706E100,AUD,AU,T,F,e1438901,1
STK,HZR,ASX,HZR,HAZER GROUP LTD,214172453,,AU000000HZR9,Q4509X107,AUD,AU,T,F,e2986183,1
STK,I88,ASX,I88,INFINI RESOURCES LTD,677016017,,AU0000312670,Q4934N104,AUD,AU,T,F,e5477387,1
STK,IAG,ASXCEN,IAG,INSURANCE AUSTRALIA GROUP,9992848,,AU000000IAG3,Q49361100,AUD,AU,,F,e1442441,1
STK,IAGPD,ASX,IAGPD,INSURANCE AUST GROUP,383858418,,AU0000IAGPD3,,AUD,AU,T,F,e3496217,1
STK,IAGPE,ASX,IAGPE,INSURANCE AUSTRALIA GROUP LIMITED (IAGPE),607949072,,AU0000253197,,AUD,AU,T,F,e5069513,1
STK,IAGPF,ASXCEN,IAGPF,INSURANCE AUSTRALIA GRP,697074991,,AU0000324014,,AUD,AU,,F,e1651055,1
STK,IAM,ASX,IAM,INCOME ASSET MANAGEMENT GROU,534223717,,AU0000200198,Q4875M115,AUD,AU,T,F,e1442654,1
STK,IBC,CHIXAU,IBC,IRONBARK CAPITAL LTD,45202286,,AU000000IBC0,Q49827100,AUD,AU,,F,e1443077,1
STK,IBX,ASX,IBX,IMAGION BIOSYSTEMS LTD,280340713,,AU000000IBX6,Q4878T190,AUD,AU,T,F,e3257553,1
STK,ICE,ASX,ICE,ICETANA LTD,396408581,,AU0000067621,Q4847T107,AUD,AU,T,F,e3619443,1
# STK,ICGR,ASXCEN,ICGR,INCA MINERALS LTD-RIGHTS,682633180,,AU0000320319,,AUD,AU,,F,e1451491,1
STK,ICI,ASXCEN,ICI,ICANDY INTERACTIVE LTD,221270860,,AU000000ICI5,Q48427100,AUD,AU,,F,e3037760,1
STK,ICL,ASX,ICL,ICENI GOLD LTD,481674150,,AU0000140030,Q4847U104,AUD,AU,T,F,e4276045,1
STK,ICN,ASXCEN,ICN,ICON ENERGY LIMITED,14063970,,AU000000ICN5,Q48618104,AUD,AU,,F,e1442446,1
# STK,ICNN,ASXCEN,ICNN,ICON ENERGY LIMITED-NEW SHA,537965376,,AU0000191983,,AUD,AU,,F,e1442446,1
